9.864068281153965945e-01,3.103386858249070901e-01,1.260000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
6.516260245482330404e-01,3.592238460523716759e-01,1.000000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
8.216588187940234711e-01,3.404583894274310074e-01,1.000000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
9.962820465841539797e-01,2.753567723769123621e-01,2.290000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
8.662051535157273552e-01,3.309456293965499230e-01,2.010000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
9.999367989704921467e-01,2.785996953624373940e-01,2.320000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
9.892525395104123653e-01,3.103386858249070346e-01,1.280000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
9.353814211011798330e-01,3.248446864286138602e-01,1.520000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
8.402672924447462943e-01,3.370550392795040873e-01,1.000000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
9.877964077994775272e-01,2.997628201285119642e-01,1.730000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
8.082981461938743006e-01,3.484194658615864526e-01,1.000000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
7.604250672366756891e-01,3.458813381804755061e-01,1.000000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
7.396270390106882697e-01,3.404583894274310074e-01,1.000000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
5.098871094845697227e-02,4.114946476258013464e-01,1.630000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
9.303430478802794390e-01,3.297495808392520988e-01,1.000000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
5.883593285671480100e-01,3.602560732227166329e-01,1.000000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
9.436148969821407384e-01,3.109436926733181727e-01,1.850000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
9.632375215125229539e-01,2.950000271367048121e-01,1.880000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
9.957700964728251058e-01,2.761791571308024884e-01,2.350000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
9.861899961068693043e-01,2.968331232499503702e-01,1.780000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
8.631247314539641780e-01,3.324587006342159534e-01,2.000000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
9.812143696770349033e-01,2.968897724547455153e-01,1.810000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
6.495635432981683444e-02,4.089527357298758381e-01,1.640000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
9.997284117027294137e-01,3.102084779158725270e-01,1.140000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
5.560551068504387962e-01,3.625608864097534800e-01,1.000000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00
